address,company,des,job,money,qua,req
太原,山西优逸客科技有限公司,"技能培训,专项奖金,绩效奖金,岗位晋升",python工程师,8k-12k,移动互联网/不需要融资,本科/1-3年
北京,北京车之家信息技术有限公司,"技能培训,节日礼物,带薪年假,绩效奖金",Python开发工程师,15k-25k,"移动互联网,文化娱乐/上市公司",本科/3-5年
上海,再惠（上海）网络科技有限公司,"午餐晚餐补助,领导亲和逗逼,丰厚股票期权,年底2-5薪",高级python工程师,20k-40k,"移动互联网,企业服务/B轮",本科/3-5年
无锡,南京网燃网络科技有限公司,,python开发工程师助理可应届,4k-6k,"移动互联网,游戏/未融资",大专/1年以下
天津,天津融汇测绘科技有限公司,,python,8k-15k,其他/不需要融资,本科/不限
上海,上海优刻得信息科技有限公司,"节日礼物,技能培训,股权激励计划,代码改变世界",资深Python开发工程师,25k-35k,"数据服务,企业服务/D轮及以上",本科/5-10年
广州,广州玖维信息科技有限公司,"年底双薪,专项奖金,年终分红,带薪年假",Python开发工程师,4k-6k,"移动互联网,数据服务/上市公司",大专/1年以下
深圳,广州云移信息科技有限公司,"股票期权,岗位晋升,扁平管理,领导好",python高级开发工程师,18k-25k,"移动互联网,O2O/B轮",大专/5-10年
厦门,厦门数析信息科技有限公司,"朝十晚六,brt直达,股票期权,年终分红",Python 开发工程师,5k-10k,"企业服务,数据服务/天使轮",本科/1年以下
上海,上海点融信息科技有限责任公司,"节日礼物,带薪年假,岗位晋升,扁平管理",高级python开发工程师-SH415-41509,20k-40k,金融/D轮及以上,本科/3-5年
武汉,北京优帆科技有限公司,"技能培训,股票期权,带薪年假,绩效奖金",Python 研发工程师,12k-24k,数据服务/D轮及以上,本科/1-3年
武汉,小明太极（湖北）国漫文化有限公司,"年底双薪,绩效奖金,午餐补助,股票期权",Python工程师,7k-12k,移动互联网/天使轮,不限/1-3年
深圳,深圳虾皮信息科技有限公司,"定期体检,通讯津贴,带薪年假,绩效奖金",Python开发工程师（高级）,30k-50k,电子商务/上市公司,本科/3-5年
上海,上海道客网络科技有限公司,"工程师文化,业界大牛,改变世界,豪华团队",Python开发工程师,10k-20k,"企业服务,数据服务/A轮",本科/1-3年
深圳,厦门笨鸟电子商务有限公司,"高新企业,扁平管理,五险一金,股票期权",python工程师,20k-40k,企业服务/B轮,本科/1-3年
上海,上海驻云信息科技有限公司,"股票期权,带薪年假,定期体检,年度旅游",Python开发工程师,15k-25k,"移动互联网,企业服务/C轮",大专/3-5年
北京,玖富金科控股集团有限责任公司,"绩效奖金,免费班车,五险一金,部门旅游",Python开发工程师,20k-35k,金融/C轮,本科/不限
石家庄,石家庄佳诚网络技术有限公司,"专项奖金,带薪年假,绩效奖金,年度旅游",python开发工程师,6k-9k,"移动互联网,教育/未融资",大专/1-3年
北京,光合新知（北京）科技有限公司,"产品领先行业,关注学习本源,明星跨界团队,股票期权",Python,15k-30k,"移动互联网,教育/C轮",不限/1-3年
成都,昊盈信息技术（成都）有限公司,"年底双薪,节日礼物,技能培训,绩效奖金",Python Developer Python开发,6k-12k,"移动互联网,游戏/不需要融资",大专/1-3年
上海,上海壤歌市场营销策划有限公司,"股票期权,绩效奖金,岗位晋升,扁平管理",资深Python工程师,18k-28k,"移动互联网,企业服务/A轮",本科/3-5年
北京,北京点石经纬科技有限公司,"五险一金,带薪年假,节日礼物,年度旅游",Python工程师,15k-25k,"移动互联网,教育/B轮",本科/3-5年
北京,永杨安风（北京）科技有限公司,"绩效奖金,专项奖金,带薪年假,节日礼物",python工程师,15k-30k,移动互联网/B轮,本科/3-5年
上海,瞬联软件科技（北京）有限公司,"高薪,节日礼物,弹性工作,带薪年假",python开发工程师,10k-15k,"移动互联网 ,企业服务/不需要融资",本科/不限
烟台,烟台欣和企业食品有限公司,"技能培训,节日礼物,绩效奖金,岗位晋升",JAVA/Python工程师,5k-10k,生活服务/不需要融资,本科/3-5年
无锡,南京网燃网络科技有限公司,,python软件开发助理,3k-6k,"移动互联网,游戏/未融资",大专/1年以下
上海,北京字节跳动科技有限公司,"扁平管理,弹性工作,大厨定制三餐,就近租房补贴",高级Python开发工程师,25k-50k,"移动互联网,数据服务/C轮",本科/3-5年
北京,星辰天合（北京）数据科技有限公司,"股票期权,带薪年假,绩效奖金,定期体检",存储应用开发工程师-Java/GO/Python,18k-35k,企业服务/B轮,本科/3-5年
北京,北京乐信圣文科技有限责任公司,"交通补助,午餐补助,项目奖金,季度奖金",高级Python开发工程师,20k-40k,移动互联网/B轮,本科/3-5年
上海,上海唯链信息科技有限公司,"弹性工作,五险一金,老司机驾校,年底N薪",python高级研发,20k-35k,"移动互联网,信息安全/A轮",大专/3-5年
北京,北京慕华信息科技有限公司,"节日礼物,股票期权,带薪年假,氛围轻松",Python工程师（智能硬件）,20k-30k,"移动互联网,教育/B轮",本科/5-10年
深圳,深圳众禄基金销售股份有限公司,"股票期权,绩效奖金,带薪年假,通讯津贴",Python开发工程师,18k-25k,"移动互联网,金融/上市公司",本科/1-3年
北京,京东金融,"供应链金融,消费金融,众筹业务,支付业务",Python开发工程师-pass平台方向,25k-50k,金融/上市公司,本科/5-10年
上海,浙江九州云信息科技有限公司,"技能培训,绩效奖金,岗位晋升,定期体检",python工程师,15k-30k,数据服务/B轮,不限/不限
上海,苏州博纳讯动软件有限公司,"凝聚力强,客户群广,发展迅速,团队年轻",Python开发工程师,6k-10k,"移动互联网,企业服务/B轮",本科/3-5年
长沙,湖南中名网络科技有限公司,,Python开发工程师,8k-15k,移动互联网 数据服务/不需要融资,不限/不限
北京,北京字节跳动科技有限公司,"扁平管理,弹性工作,大厨定制三餐,就近租房补贴",高级python研发工程师,20k-40k,"移动互联网,数据服务/C轮",本科/1-3年
北京,北京点石经纬科技有限公司,"五险一金,带薪年假,节日礼物,年度旅游",高级python工程师,15k-30k,"移动互联网,教育/B轮",大专/3-5年
北京,苏州博纳讯动软件有限公司,"凝聚力强,客户群广,发展迅速,团队年轻",python开发工程师,10k-20k,"移动互联网,企业服务/B轮",本科/1-3年
北京,北京智融时代科技有限公司,"股票期权,绩效奖金,五险一金,带薪年假",高级Python开发工程师,25k-45k,金融/C轮,本科/3-5年
徐州,徐州灵匠信息科技有限公司,"90后,80后,自主研发,低保13薪",Python程序员,6k-8k,"移动互联网,企业服务/不需要融资",大专/1-3年
北京,北京艾唯博瑞科技有限公司,"技能培训,节日礼物,绩效奖金,岗位晋升",python研发工程师,15k-25k,"移动互联网,企业服务/未融资",本科/3-5年
成都,成都捷云智慧科技有限公司,,Python,8K-10K,移动互联网/不需要融资,本科/1-3年
上海,上海江村市隐智能科技有限公司,"年底双薪,带薪年假,午餐补助,绩效奖金",Python开发,10k-15k,"移动互联网,企业服务/不需要融资",本科/1-3年
上海,上海道客网络科技有限公司,"工程师文化,业界大牛,改变世界,豪华团队",Python研发工程师,10k-20k,"企业服务,数据服务/A轮",本科/1-3年
北京,医渡云（北京）技术有限公司,"节日礼物,年底双薪,股票期权,带薪年假",Python研发工程师,25k-50k,"O2O,医疗健康/B轮",本科/5-10年
北京,深圳市麦达数字股份有限公司,"股票期权,绩效奖金,带薪年假,定期体检",PYTHON研发工程师,25k-35k,"企业服务,数据服务/上市公司",本科/3-5年
杭州,杭州健培科技有限公司,"技能培训,带薪年假,岗位晋升,年度旅游",python软件工程师,10K-15K,"移动互联网,医疗健康/不需要融资",不限/1-3年
北京,北京鱼行天下网络科技有限公司,"五险一金,专项奖金,半年调薪,团建旅游",Python工程师,15k-30k,旅游/B轮,本科/1-3年
北京,车好多旧机动车经纪(北京)有限公司,"带薪年假,弹性工作,免费班车,美女多",高级python开发工程师,20k-40k,O2O/B轮,本科/3-5年
深圳,深圳市博奥特科技有限公司,"绩效奖金,领导好,帅哥多,美女多",PYTHON高级开发工程师,18k-25k,"移动互联网,金融/未融资",不限/3-5年
成都,北京链商电子商务有限公司,"绩效奖金,五险一金,股票期权,美女多",python研发工程师,8k-15k,"移动互联网,电子商务/A轮",本科/1-3年
上海,上海创远教育科技有限公司,"周末双休,不加班,年终奖,一年多次加薪",Python开发工程师,15k-20k,教育/A轮,本科/3-5年
杭州,圆通速递有限公司,"技能培训,免费班车,专项奖金,岗位晋升",高级python开发工程师,20k-35k,"企业服务,数据服务/上市公司",本科/3-5年
北京,北京字节跳动科技有限公司,"扁平管理,弹性工作,大厨定制三餐,就近租房补贴",高级python工程师,25k-40k,"移动互联网,数据服务/C轮",本科/3-5年
北京,企鹅创新（北京）科技有限公司,,Python工程师,25k-35k,"硬件,移动互联网/天使轮",本科/1-3年
北京,北京蚂蜂窝网络科技有限公司,"弹性工作,扁平管理,氛围好,年度体检",高级Python工程师,15k-25k,"移动互联网,旅游/D轮及以上",本科/3-5年
上海,上海知助数据科技有限公司,,Python,12k-17k,"数据服务,企业服务/天使轮",本科/不限
上海,上海果雪信息科技有限公司,"年底双薪,带薪年假,午餐补助,通讯津贴",Python开发,15k-25k,移动互联网/A轮,本科/3-5年
北京,广州杰颉软件科技有限公司,"股票期权,绩效奖金,带薪年假,弹性工作",Python开发工程师,20k-25k,"信息安全,数据服务/A轮",本科/5-10年
深圳,深圳市博奥特科技有限公司,"绩效奖金,领导好,帅哥多,美女多",python开发工程师,10k-20k,"移动互联网,金融/未融资",大专/1-3年
北京,瓦戈科技（上海）有限公司,"节日礼物,年度旅游,岗位晋升,美女多",Python,12k-24k,移动互联网/A轮,本科/3-5年
北京,联想（北京）有限公司,"技能培训,待遇优厚,晋升空间,五险一金",python开发工程师,13k-20k,"移动互联网,数据服务/上市公司",本科/3-5年
北京,国美金控投资有限公司,"岗位晋升,扁平管理,五险一金,互联网金融",python研发工程师,30k-40k,金融/未融资,本科/5-10年
深圳,武汉佰钧成技术有限责任公司,"带薪年假,计算机软件,管理规范,定期体检",python开发工程师,10k-17k,移动互联网/不需要融资,大专/3-5年
武汉,北京神州绿盟信息安全科技股份有限公司,"技能培训,节日礼物,股票期权,带薪年假",python开发工程师,12k-15k,信息安全/上市公司,本科/1-3年
南宁,北京优趣天下信息技术有限公司,"办公环境温馨,周末双休,交通方便,年底双薪",Python开发工程师,4k-8k,移动互联网/未融资,本科/1-3年
上海,亿可能源科技（上海）有限公司,"技能培训,带薪年假,绩效奖金,岗位晋升",Python,15k-30k,"移动互联网,数据服务/A轮",本科/3-5年
北京,中科视拓（北京）科技有限公司,"交通补助,午餐补助,扁平管理,弹性工作",Python高级工程师,25k-40k,企业服务/A轮,不限/1-3年
厦门,厦门市咕啦电子商务有限责任公司,"带薪年假,岗位晋升,扁平管理,领导好",Python开发,6k-10k,电子商务/A轮,大专/1-3年
北京,车好多旧机动车经纪(北京)有限公司,"带薪年假,弹性工作,免费班车,美女多",Python开发工程师,20k-40k,O2O/B轮,本科/3-5年
深圳,深圳市易讯天空网络技术有限公司,"股票期权,绩效奖金,专项奖金,交通补助",Python开发工程师,15k-25k,"移动互联网,电子商务/上市公司",本科/3-5年
北京,北京云途腾科技有限责任公司,"节日礼物,技能培训,绩效奖金,年度旅游",高级python研发工程师,20k-40k,数据服务/B轮,本科/5-10年
北京,北京高域海汇科技有限公司,"""""",Python高级工程师,15k-30k,移动互联网/不需要融资,本科/1-3年
上海,通联数据股份公司,"五险一金,通讯津贴,带薪年假,节日礼物",python开发工程师,15k-30k,金融/不需要融资,本科/1-3年
深圳,深圳米筐科技有限公司,"技能培训,股票期权,带薪年假,年度旅游",Python工程师,8K-16K,金融/A轮,本科/不限
广州,广州稻禾信息科技有限公司,"弹性工作,领导好,技能培训,五险一金",python,8k-10k,"企业服务,移动互联网/不需要融资",大专/1-3年
郑州,河南中原消费金融股份有限公司,"绩效奖金,带薪年假,定期体检,节日礼物",python工程师,10k-20k,"移动互联网,金融/不需要融资",本科/1-3年
南京,北京爱唯光石信息技术有限公司,"年底双薪,股票期权,专项奖金,人性化管理",Python高级开发工程师,15k-25k,"移动互联网,企业服务/不需要融资",本科/3-5年
北京,会找房（北京）网络技术有限公司,"节日礼物,股票期权,带薪年假,年度旅游",高级python开发工程师,15k-30k,移动互联网、金融/C轮,本科/3-5年
北京,深圳码隆科技有限公司,"技术大牛集聚,扁平管理,五险一金,领导好",python工程师(北京),15k-25k,移动互联网/B轮,本科/1-3年
北京,北京网融天下金融信息服务有限公司,"老板是帅哥,绩效奖金,五险一金,带薪年假",python开发工程师,10k-20k,金融/C轮,本科/不限
杭州,杭州嘉云数据科技有限公司,"海量大数据,世界级产品,AI,智能供应链",Python开发工程师（Web方向）,15k-20k,"电子商务,移动互联网/C轮",本科/1-3年
北京,博瑞天下（北京)科技有限公司,"股票期权,扁平管理,美女多,五险一金",高级python工程师,25k-40k,"移动互联网,金融/A轮",本科/3-5年
上海,上海游族信息技术有限公司,"五险一金,岗位晋升,弹性工作,扁平管理",资深python开发工程师,15k-25k,"移动互联网,游戏/上市公司",不限/3-5年
上海,互道信息技术（上海）有限公司,"节日礼物,技能培训,年底双薪,绩效奖金",Python工程师,15k-30k,"移动互联网,电子商务/B轮",本科/3-5年
南通,上海帝联信息科技股份有限公司,"节日礼物,技能培训,带薪年假,绩效奖金",python研发工程师,6k-11k,移动互联网/D轮及以上,本科/1-3年
长沙,深圳前海信美分期科技有限公司,,Python开发 （长沙）,6k-10k,"金融,移动互联网/不需要融资",本科/1-3年
上海,上海优刻得信息科技有限公司,"节日礼物,技能培训,股权激励计划,代码改变世界",高级Python开发工程师,25k-35k,"数据服务,企业服务/D轮及以上",本科/5-10年
上海,上海哈杜科技有限公司,,Python,15k-25k,金融/A轮,本科/3-5年
达州,四川金垣信息技术服务有限公司,"""""",Python工程师,4k-8k,"移动互联网,电子商务/不需要融资",大专/1-3年
珠海,珠海哈工有思科技有限公司,"午餐补助,带薪年假,股票期权,通讯津贴",Python开发工程师,10k-20k,其他/A轮,本科/1-3年
郑州,郑州创恒实业有限公司,"年底双薪,节日礼物,技能培训,绩效奖金",高级Python开发工程师,7k-10k,移动互联网/未融资,大专/1-3年
北京,北京缔联科技有限公司,"年底双薪,节日礼物,年度旅游,岗位晋升",Python开发工程师,10k-20k,企业服务/B轮,本科/3-5年
深圳,顺丰科技有限公司,"技能培训,节日礼物,带薪年假,岗位晋升",Python开发,20k-30k,"移动互联网,电子商务/不需要融资",本科/3-5年
北京,北京首都在线科技股份有限公司,"绩效奖金,通讯津贴,定期体检,带薪年假",python研发工程师,15k-25k,移动互联网/上市公司,本科/5-10年
上海,深圳狗尾草智能科技有限公司,"年底双薪,股票期权,带薪年假,绩效奖金",高级Python开发工程师,15k-30k,"移动互联网,O2O/A轮",本科/5-10年
上海,再惠（上海）网络科技有限公司,"午餐晚餐补助,领导亲和逗逼,丰厚股票期权,年底2-5薪",高级python工程师,20k-40k,"移动互联网,企业服务/B轮",本科/5-10年
上海,上海物思信息科技有限公司,,Python高级工程师,10k-16k,"移动互联网,硬件/天使轮",本科/1-3年
北京,北京小米科技有限责任公司,"快速成长,免费班车,扁平管理,技能培训",Python开发工程师,15k-30k,移动互联网/D轮及以上,本科/1-3年
深圳,深圳市泽林信息咨询有限公司,"节日礼物,技能培训,绩效奖金,年度旅游",高级python开发,15k-30k,教育/不需要融资,大专/3-5年
深圳,深圳回收宝科技有限公司,"股票期权,城市核心,岗位晋升,腾讯系",Python开发工程师,15k-22k,"移动互联网,电子商务/B轮",本科/3-5年
上海,上海优刻得信息科技有限公司,"节日礼物,技能培训,股权激励计划,代码改变世界",中级Python开发工程师,15k-25k,"数据服务,企业服务/D轮及以上",本科/3-5年
北京,北京步鼎方舟科技有限公司,,Python高级开发工程师,20k-30k,"移动互联网,O2O/B轮",本科/3-5年
北京,北京果壳互动科技传媒有限公司,"技能培训,年度旅游,岗位晋升,家庭式三餐",高级Python开发工程师,20k-40k,"移动互联网,社交网络/C轮",本科/3-5年
上海,上海分泰信息科技有限公司,,python开发工程师,15K-25K,移动互联网/天使轮,本科/3-5年
深圳,武汉佰钧成技术有限责任公司,"带薪年假,计算机软件,管理规范,定期体检",Python中级开发工程师,12k-18k,移动互联网/不需要融资,本科/3-5年
北京,北京猎户星空科技有限公司,"年度旅游,弹性工作,领导好,五险一金",python开发工程师,15k-30k,"移动互联网,硬件/A轮",本科/不限
深圳,深圳市杉岩数据技术有限公司,"股票期权,扁平管理,领导好,五险一金",高级Python开发工程师,16k-23k,"企业服务,数据服务/A轮",本科/3-5年
深圳,武汉市哈哈便利科技有限公司,"股票期权,年终分红,专项奖金",Python开发工程师,15k-30k,"硬件,移动互联网/A轮",本科/3-5年
北京,北京全品文教科技股份有限公司,"股票期权,绩效奖金,带薪年假,年终分红",Python开发工程师,15k-30k,"O2O,教育/不需要融资",本科/3-5年
北京,北京汉迪移动互联网科技股份有限公司,"带薪年假,定期体检,文化open,美女多",Python开发工程师,15k-30k,"移动互联网,社交网络/不需要融资",本科/1-3年
北京,北京闪银奇异科技有限公司,"13~15薪,晋升空间大,定期体检,能力定薪",Python开发工程师,18k-35k,"移动互联网,金融/D轮及以上",本科/3-5年
北京,北京理享家商务信息咨询有限公司,"年底双薪,技能培训,绩效奖金,岗位晋升",python开发工程师,10k-15k,金融/C轮,大专/1-3年
成都,网信集团有限公司,"股票期权,午餐补助,定期体检,带薪年假",Python开发工程师,8k-16k,"移动互联网,金融/不需要融资",本科/3-5年
北京,车好多旧机动车经纪(北京)有限公司,"带薪年假,弹性工作,免费班车,美女多",Python,20k-30k,O2O/B轮,本科/1-3年
深圳,深圳市博奥特科技有限公司,"绩效奖金,领导好,帅哥多,美女多",python开发工程师,15k-25k,"移动互联网,金融/未融资",本科/3-5年
广州,广东修炼科技股份有限公司,"股票期权,弹性工作,美女多,扁平管理",Python 开发工程师,8k-16k,移动互联网/不需要融资,大专/1-3年
北京,北京好巧国际旅行社有限公司,"五险一金,弹性工作,扁平管理,百万医疗",Linux C++/Python高级研发工程师,25k-35k,数据服务/B轮,大专/5-10年
济南,济南四叶草信息技术有限公司,"""""",python开发工程师,6k-12k,移动互联网/天使轮,不限/1-3年
北京,北京金风科创风电设备有限公司,"带薪年假,节日礼物,帅哥多,美女多",Python 开发工程师,18k-35k,"硬件,其他/上市公司",本科/5-10年
上海,上海语酷网络科技有限公司,"""""",python高级研发,20k-35k,"社交网络,企业服务/不需要融资",本科/3-5年
大连,大连中控智慧信息技术有限公司,"午餐补助,节日礼物,领导好,管理规范",python工程师,5k-10k,其他/不需要融资,大专/1-3年
北京,北京天润融通科技有限公司,"五险一金,带薪年假,免费班车,领导好",Python开发工程师[亦庄],15k-30k,"企业服务,数据服务/不需要融资",本科/不限
北京,上海诚信互通网络信息科技有限公司,"年底双薪,股票期权,带薪年假,绩效奖金",Python研发工程师,15k-30k,"移动互联网,企业服务/A轮",大专/3-5年
上海,上海亦存网络科技有限公司,"技能培训,专项奖金,绩效奖金,扁平管理",高级Python开发,20k-40k,"企业服务,数据服务/不需要融资",本科/3-5年
深圳,深圳市华宇讯科技有限公司,"技能培训,股票期权,五险一金,弹性工作",Python工程师实习生,2k-4k,"移动互联网,电子商务/B轮",本科/应届毕业生
北京,北京爱狄特信息科技有限公司,"专项奖金,绩效奖金,年底双薪,股票期权",Python高级开发工程师,15k-30k,"数据服务,其他/不需要融资",本科/5-10年
武汉,浙江力太科技有限公司,"年底双薪,股票期权,专项奖金,带薪年假",python工程师,15k-30k,"移动互联网,其他/C轮",本科/3-5年
深圳,深圳市易博天下科技有限公司,"年底双薪,股票期权,带薪年假,创业公司范儿",Python开发工程师,11k-20k,"移动互联网,O2O/上市公司",大专/1-3年
北京,深圳码隆科技有限公司,"技术大牛集聚,扁平管理,五险一金,领导好",高级python工程师（北京）,25k-40k,移动互联网/B轮,本科/1-3年
杭州,浙江执御信息技术有限公司,"五险一金,带薪年假,节日礼物,年度旅游",Python软件开发工程师,10k-20k,"移动互联网,数据服务/B轮",本科/1-3年
大连,藏宝途（大连）网络科技有限公司,"扁平化管理,带薪年假,五险一金,年轻化团队",Python,6k-12k,"移动互联网,电子商务/不需要融资",本科/1-3年
广州,广州博冠信息科技有限公司,"绩效奖金,年终分红,专项奖金,年底双薪",Python开发工程师-我的世界,12k-18k,游戏/上市公司,本科/1-3年
北京,北京羽扇智信息科技有限公司,"帅哥多,美女多,绩效奖金,股票期权",Python研发工程师,12k-24k,"移动互联网,O2O/D轮及以上",本科/1-3年
北京,北京智者天下科技有限公司,"年底双薪,股票期权,带薪年假,定期体检",Python开发工程师,20k-40k,"移动互联网,社交网络/D轮及以上",本科/3-5年
上海,上海基分文化传播有限公司,"专项奖金,带薪年假,弹性工作,管理规范",Python高级开发,15k-30k,移动互联网/不需要融资,本科/5-10年
北京,掌阅科技股份有限公司,"专项奖金,带薪年假,年度旅游,扁平管理",Python研发工程师（应届毕业生/实习生）,8k-15k,移动互联网/上市公司,本科/不限
北京,北京掌控世代科技有限公司,"带薪年假,定期体检,年度旅游,扁平管理",Python研发中级工程师,15k-30k,"移动互联网,电子商务/A轮",本科/3-5年
杭州,支付宝(杭州)信息技术有限公司,"年底双薪,带薪年假,股票期权,绩效奖金",python开发工程师,20K-40K,"金融,移动互联网/B轮",本科/1-3年
北京,北京中铁信科技有限公司,"带薪年假,绩效奖金,年度旅游,定期体检",Python 中级研发工程师,15k-30k,其他/不需要融资,本科/3-5年
上海,浮石（上海）投资管理有限公司,"环境好,扁平管理,待遇好,绩效奖金",Python量化工程师,20k-40k,金融/不需要融资,本科/3-5年
上海,上海语酷网络科技有限公司,"""""",python高级工程师,20k-40k,"社交网络,企业服务/不需要融资",不限/不限
北京,北京爱特曼科技有限公司,"年底双薪,定期体检,股票期权,带薪年假",高级Python工程师,20k-40k,"移动互联网,数据服务/A轮",本科/3-5年
成都,北京天广汇通科技有限公司,"股票期权,午餐补助,通讯津贴,绩效奖金",python高级工程师,15k-25k,"信息安全,数据服务/不需要融资",本科/3-5年
深圳,深圳众禄基金销售股份有限公司,"股票期权,绩效奖金,带薪年假,通讯津贴",Python开发工程师,18k-25k,"移动互联网,金融/上市公司",大专/3-5年
清远,清远市帕克文化传媒有限公司,"""""",Python,6k-8k,社交网络 移动互联网/未融资,本科/不限
北京,混沌时代（北京）教育科技有限公司,"弹性工作,扁平管理,领导好,五险一金",高级python开发工程师,20k-40k,"移动互联网,教育/不需要融资",本科/3-5年
杭州,杭州览众数据科技有限公司,"技能培训,股票期权,带薪年假,绩效奖金",高级python工程师,15k-30k,"电子商务,数据服务/A轮",本科/3-5年
天津,北京汇行科技有限公司,"股票期权,十四薪,零食饮料水果,团队氛围好",Python开发实习(天津岗）,2k-3k,旅游/B轮,本科/不限
深圳,深圳码隆科技有限公司,"技术大牛集聚,扁平管理,五险一金,领导好",高级python开发工程师（深圳）,20k-40k,移动互联网/B轮,本科/1-3年
上海,蜜柚网络科技（上海）有限公司,"技能培训,节日礼物,股票期权,带薪年假",Python开发实习生 - 短视频方向,4k-8k,"社交网络,文化娱乐/不需要融资",本科/应届毕业生
上海,上海斗象信息科技有限公司,"节日礼物,技能培训,股票期权,专项奖金",Python研发实习生,4k-6k,信息安全/B轮,不限/应届毕业生
北京,上海游族信息技术有限公司,"五险一金,岗位晋升,弹性工作,扁平管理",Python开发工程师-base北京,12k-18k,"移动互联网,游戏/上市公司",不限/3-5年
泉州,福建国脉生物科技有限公司,,python程序员,6k-12k,医疗健康/未融资,大专/1-3年
深圳,万兴科技股份有限公司,"股票期权,骨干配车,创业平台,餐饮补助",Python开发工程师,10k-20k,移动互联网/上市公司,本科/3-5年
广州,海南元游信息技术有限公司广州分公司,"年终分红,包餐,五险一金,绩效奖金",Python开发工程师,8k-15k,游戏/不需要融资,本科/1-3年
长沙,湖南康通电子股份有限公司,"技能培训,效益奖金,岗位晋升,通讯津贴",高级Python工程师,10k-20k,移动互联网/未融资,本科/1-3年
北京,北京搜狗科技发展有限公司,"岗位晋升,扁平管理,管理规范,精英团队",搜狗AI-Python开发工程师,15k-30k,"移动互联网,数据服务/C轮",本科/3-5年
北京,飞维美地信息技术（北京）有限公司,"技能培训,绩效奖金,岗位晋升,领导好",资深Python开发工程师,24k-32k,"企业服务,数据服务/上市公司",本科/3-5年
上海,上海大岂网络科技有限公司,"带薪年假,定期体检,年终分红,节日礼物",python工程师,10k-20k,移动互联网/B轮,本科/1-3年
北京,北京中铁信科技有限公司,"带薪年假,绩效奖金,年度旅游,定期体检",Python中级研发工程师,14k-23k,其他/不需要融资,本科/3-5年
北京,北京闪银奇异科技有限公司,"13~15薪,晋升空间大,定期体检,能力定薪",Python开发工程师,18k-35k,"移动互联网,金融/D轮及以上",本科/1-3年
上海,上海壤歌市场营销策划有限公司,"股票期权,绩效奖金,岗位晋升,扁平管理",python工程师,10k-15k,"移动互联网,企业服务/A轮",不限/1-3年
上海,上海魔芋网络科技有限公司,"年底双薪,岗位晋升,扁平管理,领导好",python开发工程师,15k-25k,数据服务/A轮,本科/1-3年
重庆,重庆博尼施科技有限公司,"技能培训,年底双薪,绩效奖金,高速增长",初级/实习生 Python研发工程师,2k-4k,移动互联网/不需要融资,本科/不限
昆明,昆明花易宝科技有限公司,,Python开发,6K-10K,电子商务、移动互联网/天使轮,大专/3-5年
成都,四川长虹电器股份有限公司,"绩效奖金,管理规范,定期体检,五险一金",python工程师,8k-15k,硬件/上市公司,本科/3-5年
深圳,深圳市博奥特科技有限公司,"绩效奖金,领导好,帅哥多,美女多",Python,10k-20k,"移动互联网,金融/未融资",大专/1-3年
上海,上海微汇金融信息服务有限公司,"技能培训,节日礼物,专项奖金,带薪年假",高级Python工程师,12k-24k,金融/A轮,不限/3-5年
上海,瞬联软件科技（北京）有限公司,"高薪,节日礼物,弹性工作,带薪年假",Python软件开发工程师,10k-15k,"移动互联网 ,企业服务/不需要融资",本科/1-3年
